time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
45.9,      -0.27505268,        0.3929324,      -9.81348669,                0,    0.01745329252,    0.06981317008,99787.52899169922
45.96,        -0.2946993,        0.38310909,-9.823309999999999,                 0,                 0,     0.05235987756, 99786.93389892578
46.03,       -0.27505268,        0.37328578,-9.823309999999999,    -0.03490658504,                 0,     0.05235987756, 99786.32354736328
46.12,      -0.28487599,       0.35363916,      -9.81348669,                0,                0,    0.03490658504,99785.70556640625
46.22,       -0.27505268,        0.35363916,-9.823309999999999,    -0.01745329252,                 0,     0.05235987756, 99785.11047363281
46.29,        -0.2946993,        0.37328578,-9.823309999999999,    -0.01745329252,                 0,     0.03490658504, 99784.50012207031
46.38,      -0.28487599,       0.36346247,      -9.80366338,   -0.01745329252,   -0.01745329252,    0.06981317008,99783.88977050781
46.47,      -0.27505268,       0.38310909,      -9.81348669,   -0.03490658504,                0,    0.05235987756,99783.27941894531
46.56,      -0.28487599,       0.37328578,      -9.80366338,   -0.03490658504,                0,    0.06981317008,99782.66906738281
46.63,      -0.27505268,       0.37328578,      -9.81348669,   -0.01745329252,   -0.01745329252,    0.05235987756,99782.08160400391
46.69,       -0.27505268,        0.37328578,-9.842956620000001,    -0.01745329252,    -0.03490658504,     0.05235987756, 99781.47888183594
46.74,       -0.28487599,        0.38310909,-9.823309999999999,                 0,    -0.01745329252,     0.05235987756, 99780.86090087891
46.83,        -0.2946993,        0.36346247,-9.823309999999999,                 0,    -0.01745329252,     0.03490658504,     99780.2734375
46.93,       -0.27505268,        0.36346247,-9.833133310000001,    -0.01745329252,    -0.05235987756,     0.05235987756, 99779.64782714844
47.02,       -0.28487599,        0.37328578,-9.842956620000001,    -0.01745329252,    -0.03490658504,     0.05235987756,   99779.052734375
47.08,       -0.27505268,        0.38310909,-9.823309999999999,                 0,    -0.05235987756,     0.05235987756,  99778.4423828125
47.16,       -0.28487599,        0.37328578,-9.842956620000001,    -0.01745329252,    -0.05235987756,     0.05235987756, 99777.84729003906
47.26,       -0.26522937,        0.37328578,-9.833133310000001,    -0.03490658504,    -0.06981317008,     0.03490658504, 99777.23693847656
47.33,       -0.28487599,        0.36346247,-9.842956620000001,    -0.03490658504,    -0.05235987756,     0.05235987756, 99776.63421630859
47.4,       -0.27505268,        0.38310909,-9.833133310000001,    -0.03490658504,    -0.05235987756,     0.05235987756, 99776.02386474609
47.5,       -0.28487599,        0.37328578,-9.842956620000001,    -0.01745329252,    -0.05235987756,     0.05235987756, 99775.43640136719
47.59,       -0.27505268,        0.36346247,-9.833133310000001,                 0,    -0.03490658504,     0.05235987756, 99774.81842041016
47.65,        -0.2946993,        0.38310909,-9.842956620000001,                 0,    -0.03490658504,     0.05235987756, 99774.20806884766
47.73,       -0.26522937,        0.38310909,-9.842956620000001,                 0,    -0.03490658504,     0.06981317008, 99773.60534667969
47.83,       -0.28487599,         0.3929324,-9.852779930000001,    -0.01745329252,    -0.03490658504,     0.03490658504, 99773.00262451172
47.9,        -0.2946993,        0.37328578,-9.852779930000001,                 0,    -0.01745329252,     0.05235987756, 99772.39990234375
47.96,       -0.27505268,        0.37328578,-9.833133310000001,                 0,    -0.01745329252,     0.05235987756, 99771.79718017578
48.05,       -0.28487599,        0.36346247,-9.852779930000001,     0.01745329252,    -0.01745329252,     0.06981317008, 99771.18682861328
48.15,       -0.27505268,        0.36346247,-9.823309999999999,                 0,                 0,     0.05235987756, 99770.58410644531
